boatName,deviceID,GPSlat,GPSlong,GPShour,GPSmin,GPSsec,GPSms,tempC,conduS,pH,turbNTU,date,time
dolphin,444,0.0000000,0.0000000,0,0,0,0,20.50,1363.14,5.10,176.00, 2019-10-16 , 16:35:12.568269 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,1363.14,5.09,176.00, 2019-10-16 , 16:35:13.631720 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.50,1637.35,5.09,175.00, 2019-10-16 , 16:35:14.696182 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.50,1454.54,5.02,171.00, 2019-10-16 , 16:35:15.763857 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,1545.94,5.09,176.00, 2019-10-16 , 16:35:16.827555 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,1363.14,5.08,181.00, 2019-10-16 , 16:35:17.879883 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,1454.54,5.93,179.00, 2019-10-16 , 16:35:18.935835 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,2185.75,6.66,179.00, 2019-10-16 , 16:35:19.992150 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,1911.55,6.71,181.00, 2019-10-16 , 16:35:21.043877 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,2002.95,6.74,180.00, 2019-10-16 , 16:35:22.093380 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,1820.15,6.75,180.00, 2019-10-16 , 16:35:23.144693 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,2185.75,6.76,180.00, 2019-10-16 , 16:35:24.196040 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.50,2002.95,6.76,178.00, 2019-10-16 , 16:35:25.244980 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.50,2094.35,6.77,177.00, 2019-10-16 , 16:35:26.301818 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,2094.35,6.77,178.00, 2019-10-16 , 16:35:27.360333 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,2002.95,6.78,178.00, 2019-10-16 , 16:35:28.417050 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.79,178.00, 2019-10-16 , 16:35:29.474179 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,2277.15,6.79,178.00, 2019-10-16 , 16:35:30.531431 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.56,2094.35,6.80,179.00, 2019-10-16 , 16:35:31.588655 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1911.55,6.80,179.00, 2019-10-16 , 16:35:32.646211 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.56,2002.95,6.80,177.00, 2019-10-16 , 16:35:33.704592 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.81,178.00, 2019-10-16 , 16:35:34.762923 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,2002.95,6.81,178.00, 2019-10-16 , 16:35:35.820688 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.62,1911.55,6.82,178.00, 2019-10-16 , 16:35:36.878284 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.82,178.00, 2019-10-16 , 16:35:37.935699 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.83,178.00, 2019-10-16 , 16:35:38.992980 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1728.75,6.83,178.00, 2019-10-16 , 16:35:40.050401 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.44,1820.15,6.83,178.00, 2019-10-16 , 16:35:41.108443 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.84,178.00, 2019-10-16 , 16:35:42.166553 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.84,178.00, 2019-10-16 , 16:35:43.225211 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.84,177.00, 2019-10-16 , 16:35:44.283573 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1911.55,6.85,177.00, 2019-10-16 , 16:35:45.342953 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1911.55,6.85,176.00, 2019-10-16 , 16:35:46.405457 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.85,177.00, 2019-10-16 , 16:35:47.467428 
 dolphin,444,0.0000000,0.0000000,20,35,22,31,20.50,1820.15,6.85,177.00, 2019-10-16 , 16:35:48.529855 
