boatName,deviceID,GPSlat,GPSlong,GPShour,GPSmin,GPSsec,GPSms,tempC,conduS,pH,turbNTU,date,time
dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-739.08,3.54,64.00, 2019-08-06 , 15:06:20.226869 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-739.08,3.54,240.00, 2019-08-06 , 15:06:21.237905 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-739.08,3.54,201.00, 2019-08-06 , 15:06:22.249285 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-647.68,3.54,13.00, 2019-08-06 , 15:06:23.259981 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.56,-647.68,3.54,253.00, 2019-08-06 , 15:06:24.270054 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-647.68,3.54,136.00, 2019-08-06 , 15:06:25.280555 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-556.28,3.54,61.00, 2019-08-06 , 15:06:26.291028 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-739.08,3.54,87.00, 2019-08-06 , 15:06:27.301434 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-830.48,3.54,113.00, 2019-08-06 , 15:06:28.312122 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-647.68,3.54,100.00, 2019-08-06 , 15:06:29.322835 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-739.08,3.54,240.00, 2019-08-06 , 15:06:30.333630 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-830.48,3.54,126.00, 2019-08-06 , 15:06:31.344741 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-830.48,3.54,123.00, 2019-08-06 , 15:06:32.355047 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.44,-647.68,3.54,139.00, 2019-08-06 , 15:06:33.365917 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-739.08,3.53,48.00, 2019-08-06 , 15:06:34.376143 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-556.28,3.53,9.00, 2019-08-06 , 15:06:35.386555 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-373.48,3.53,178.00, 2019-08-06 , 15:06:36.396623 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-739.08,3.53,35.00, 2019-08-06 , 15:06:37.406985 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-556.28,3.53,0.00, 2019-08-06 , 15:06:38.417701 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-830.48,3.54,126.00, 2019-08-06 , 15:06:39.428133 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-739.08,3.53,87.00, 2019-08-06 , 15:06:40.439195 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-830.48,3.53,64.00, 2019-08-06 , 15:06:41.449965 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-647.68,3.53,214.00, 2019-08-06 , 15:06:42.460631 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-556.28,3.53,45.00, 2019-08-06 , 15:06:43.470587 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.44,-739.08,3.53,84.00, 2019-08-06 , 15:06:44.481135 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-647.68,3.53,126.00, 2019-08-06 , 15:06:45.492450 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-647.68,3.53,149.00, 2019-08-06 , 15:06:46.502247 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.44,-647.68,3.53,45.00, 2019-08-06 , 15:06:47.512004 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-739.08,3.53,201.00, 2019-08-06 , 15:06:48.522313 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.56,-739.08,3.53,217.00, 2019-08-06 , 15:06:49.533562 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.53,22.00, 2019-08-06 , 15:06:50.544028 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.53,165.00, 2019-08-06 , 15:06:51.554914 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.53,61.00, 2019-08-06 , 15:06:52.565783 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-1104.68,3.53,0.00, 2019-08-06 , 15:06:53.577029 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.56,-556.28,3.52,136.00, 2019-08-06 , 15:06:54.587171 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.52,243.00, 2019-08-06 , 15:06:55.598318 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-739.08,3.52,201.00, 2019-08-06 , 15:06:56.609026 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.52,113.00, 2019-08-06 , 15:06:57.620191 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-739.08,3.52,227.00, 2019-08-06 , 15:06:58.631396 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-556.28,3.52,0.00, 2019-08-06 , 15:06:59.642470 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-556.28,3.52,113.00, 2019-08-06 , 15:07:00.654611 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-556.28,3.52,61.00, 2019-08-06 , 15:07:01.665433 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.52,227.00, 2019-08-06 , 15:07:02.676686 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-739.08,3.52,90.00, 2019-08-06 , 15:07:03.688218 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.56,-647.68,3.52,48.00, 2019-08-06 , 15:07:04.699499 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.52,217.00, 2019-08-06 , 15:07:05.710906 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-1013.28,3.52,58.00, 2019-08-06 , 15:07:06.722084 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-1196.08,3.52,217.00, 2019-08-06 , 15:07:07.732998 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.52,26.00, 2019-08-06 , 15:07:08.744146 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-647.68,3.52,165.00, 2019-08-06 , 15:07:09.755856 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-647.68,3.52,87.00, 2019-08-06 , 15:07:10.767089 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-647.68,3.52,32.00, 2019-08-06 , 15:07:11.777923 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.37,-464.88,3.51,240.00, 2019-08-06 , 15:07:12.789453 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.44,-830.48,3.52,165.00, 2019-08-06 , 15:07:13.800409 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-739.08,3.52,48.00, 2019-08-06 , 15:07:14.811375 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.44,-556.28,3.52,165.00, 2019-08-06 , 15:07:15.822395 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-830.48,3.52,142.00, 2019-08-06 , 15:07:16.833112 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.44,-739.08,3.52,123.00, 2019-08-06 , 15:07:17.843586 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.44,-830.48,3.52,126.00, 2019-08-06 , 15:07:18.854314 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-556.28,3.51,201.00, 2019-08-06 , 15:07:20.874482 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.56,-647.68,3.51,188.00, 2019-08-06 , 15:07:21.884540 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.50,-647.68,3.53,253.00, 2019-08-06 , 15:07:22.894908 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.56,-647.68,3.53,178.00, 2019-08-06 , 15:07:23.905346 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-739.08,3.51,175.00, 2019-08-06 , 15:07:24.915967 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-647.68,3.51,0.00, 2019-08-06 , 15:07:25.926976 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.62,-739.08,3.51,22.00, 2019-08-06 , 15:07:26.937888 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-739.08,3.51,61.00, 2019-08-06 , 15:07:27.948536 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.75,-830.48,3.51,22.00, 2019-08-06 , 15:07:28.959412 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.75,-739.08,3.51,204.00, 2019-08-06 , 15:07:29.970896 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.69,-647.68,3.61,178.00, 2019-08-06 , 15:07:30.982287 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.94,-647.68,3.51,38.00, 2019-08-06 , 15:07:31.993089 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,27.94,-464.88,3.52,139.00, 2019-08-06 , 15:07:33.003984 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.00,-647.68,3.49,165.00, 2019-08-06 , 15:07:34.015133 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.00,-464.88,3.52,74.00, 2019-08-06 , 15:07:35.026743 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.00,-647.68,3.53,188.00, 2019-08-06 , 15:07:36.037942 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.25,-739.08,3.46,217.00, 2019-08-06 , 15:07:37.048961 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.19,-830.48,3.48,152.00, 2019-08-06 , 15:07:38.060593 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.31,-647.68,3.52,253.00, 2019-08-06 , 15:07:39.072933 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.37,-1013.28,3.52,165.00, 2019-08-06 , 15:07:40.085063 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.50,-1104.68,3.51,230.00, 2019-08-06 , 15:07:41.097466 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.37,-556.28,3.52,87.00, 2019-08-06 , 15:07:42.109853 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.56,-464.88,3.51,13.00, 2019-08-06 , 15:07:43.122334 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.56,-739.08,3.52,243.00, 2019-08-06 , 15:07:44.135163 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.62,-739.08,3.52,26.00, 2019-08-06 , 15:07:45.148183 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.81,-739.08,3.51,204.00, 2019-08-06 , 15:07:46.161480 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.75,-921.88,3.52,116.00, 2019-08-06 , 15:07:47.174409 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.81,-1013.28,3.51,103.00, 2019-08-06 , 15:07:48.187633 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.87,-830.48,3.52,181.00, 2019-08-06 , 15:07:49.200658 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.94,-464.88,3.51,38.00, 2019-08-06 , 15:07:50.214182 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,29.00,-373.48,3.51,13.00, 2019-08-06 , 15:07:51.227330 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,28.94,-739.08,3.51,155.00, 2019-08-06 , 15:07:52.240032 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,29.00,-830.48,3.50,139.00, 2019-08-06 , 15:07:53.253115 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,29.12,-1013.28,3.51,51.00, 2019-08-06 , 15:07:54.266559 
