boatName,deviceID,GPSlat,GPSlong,GPShour,GPSmin,GPSsec,GPSms,tempC,conduS,pH,turbNTU,date,time
dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,4.61,0.00, 2019-10-16 , 16:25:54.519934 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.31,-647.68,4.56,0.00, 2019-10-16 , 16:25:55.535182 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,-647.68,4.55,0.00, 2019-10-16 , 16:25:56.550221 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,4.54,0.00, 2019-10-16 , 16:25:57.565607 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,4.52,0.00, 2019-10-16 , 16:25:58.580904 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,4.50,0.00, 2019-10-16 , 16:25:59.595891 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,-556.28,4.48,0.00, 2019-10-16 , 16:26:00.611072 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,2.97,0.00, 2019-10-16 , 16:26:01.626469 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,2.26,0.00, 2019-10-16 , 16:26:02.641338 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,2.09,0.00, 2019-10-16 , 16:26:03.656581 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.31,-647.68,2.04,0.00, 2019-10-16 , 16:26:04.671733 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,2.02,0.00, 2019-10-16 , 16:26:05.687031 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,2.00,0.00, 2019-10-16 , 16:26:06.702350 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.99,0.00, 2019-10-16 , 16:26:07.717534 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.98,0.00, 2019-10-16 , 16:26:08.732479 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.97,0.00, 2019-10-16 , 16:26:09.747684 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.97,0.00, 2019-10-16 , 16:26:10.762881 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.96,0.00, 2019-10-16 , 16:26:11.778167 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.96,0.00, 2019-10-16 , 16:26:12.793176 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.96,0.00, 2019-10-16 , 16:26:13.808630 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.95,0.00, 2019-10-16 , 16:26:14.823668 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.95,0.00, 2019-10-16 , 16:26:15.838938 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.94,0.00, 2019-10-16 , 16:26:16.853976 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.94,0.00, 2019-10-16 , 16:26:17.869459 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.50,-556.28,1.94,0.00, 2019-10-16 , 16:26:18.884469 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,-556.28,1.93,0.00, 2019-10-16 , 16:26:19.899539 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,-556.28,1.94,0.00, 2019-10-16 , 16:26:20.914728 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,-647.68,1.93,0.00, 2019-10-16 , 16:26:21.929678 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,-647.68,1.93,0.00, 2019-10-16 , 16:26:22.944997 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.92,0.00, 2019-10-16 , 16:26:23.960176 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.92,0.00, 2019-10-16 , 16:26:24.975132 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.50,-647.68,1.93,0.00, 2019-10-16 , 16:26:25.990378 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.93,0.00, 2019-10-16 , 16:26:27.005613 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-556.28,1.93,0.00, 2019-10-16 , 16:26:28.020811 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.31,-647.68,1.92,0.00, 2019-10-16 , 16:26:29.035869 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.92,0.00, 2019-10-16 , 16:26:30.051209 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.44,-647.68,1.92,0.00, 2019-10-16 , 16:26:31.066461 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.31,-556.28,1.92,0.00, 2019-10-16 , 16:26:32.081205 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.37,-647.68,1.92,0.00, 2019-10-16 , 16:26:33.096570 
