boatName,deviceID,GPSlat,GPSlong,GPShour,GPSmin,GPSsec,GPSms,tempC,conduS,pH,turbNTU,date,time
dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.47,0.00, 2019-10-16 , 16:12:49.821570 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.12,-647.68,5.45,0.00, 2019-10-16 , 16:12:50.836701 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.43,0.00, 2019-10-16 , 16:12:51.851833 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.42,0.00, 2019-10-16 , 16:12:52.866822 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.12,-556.28,5.40,0.00, 2019-10-16 , 16:12:53.882124 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.31,-556.28,5.39,0.00, 2019-10-16 , 16:12:54.897276 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.37,0.00, 2019-10-16 , 16:12:55.912267 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.12,-647.68,5.35,0.00, 2019-10-16 , 16:12:56.927359 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.34,0.00, 2019-10-16 , 16:12:57.942535 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.33,0.00, 2019-10-16 , 16:12:58.957574 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.31,0.00, 2019-10-16 , 16:12:59.972730 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.31,0.00, 2019-10-16 , 16:13:00.987561 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.30,0.00, 2019-10-16 , 16:13:02.002751 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.29,0.00, 2019-10-16 , 16:13:03.017938 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.12,-647.68,5.34,0.00, 2019-10-16 , 16:13:04.033095 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.57,0.00, 2019-10-16 , 16:13:05.048038 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.43,0.00, 2019-10-16 , 16:13:06.063155 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.12,-556.28,5.39,0.00, 2019-10-16 , 16:13:07.078532 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.40,0.00, 2019-10-16 , 16:13:08.093508 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.41,0.00, 2019-10-16 , 16:13:09.108777 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.25,-556.28,5.42,0.00, 2019-10-16 , 16:13:10.123669 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.44,0.00, 2019-10-16 , 16:13:11.138839 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.45,0.00, 2019-10-16 , 16:13:12.153951 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.12,-556.28,5.46,0.00, 2019-10-16 , 16:13:13.169169 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.46,0.00, 2019-10-16 , 16:13:14.184223 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.47,0.00, 2019-10-16 , 16:13:15.199209 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.48,0.00, 2019-10-16 , 16:13:16.214468 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.12,-647.68,5.48,0.00, 2019-10-16 , 16:13:17.229564 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.49,0.00, 2019-10-16 , 16:13:18.244710 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.50,0.00, 2019-10-16 , 16:13:19.259703 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.50,0.00, 2019-10-16 , 16:13:20.274898 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.50,0.00, 2019-10-16 , 16:13:21.290118 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.50,0.00, 2019-10-16 , 16:13:22.305226 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.50,0.00, 2019-10-16 , 16:13:23.320322 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.50,0.00, 2019-10-16 , 16:13:24.335394 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.50,0.00, 2019-10-16 , 16:13:25.350447 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.50,0.00, 2019-10-16 , 16:13:26.365655 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.25,-556.28,5.50,0.00, 2019-10-16 , 16:13:27.380756 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-464.88,5.49,0.00, 2019-10-16 , 16:13:28.395776 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.25,-647.68,5.49,0.00, 2019-10-16 , 16:13:29.410909 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.25,-556.28,5.49,0.00, 2019-10-16 , 16:13:30.426153 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.25,-556.28,5.49,0.00, 2019-10-16 , 16:13:31.441086 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-647.68,5.48,0.00, 2019-10-16 , 16:13:33.471394 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.25,-556.28,5.48,0.00, 2019-10-16 , 16:13:34.486392 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.48,0.00, 2019-10-16 , 16:13:35.501724 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.47,0.00, 2019-10-16 , 16:13:36.516496 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.47,0.00, 2019-10-16 , 16:13:37.531527 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.31,-556.28,5.47,0.00, 2019-10-16 , 16:13:38.546680 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.19,-556.28,5.47,0.00, 2019-10-16 , 16:13:39.561824 
 dolphin,444,0.0000000,0.0000000,0,0,0,0,20.25,-556.28,5.47,0.00, 2019-10-16 , 16:13:40.576964 
